technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity,evidence_degree,evidence_score,evidence_confidence_reason,telemetry_specificity_score,filter_specificity_score,completeness_score,relationship_strength
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.956140350877193,0.25517028184054513
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",command,command execution,REL-2022-0018,User executed Command,user,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.912280701754386,0.24639835201598373
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution,225,0.0344,"Evidence score 0.03: this telemetry is shared with 224 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.868421052631579,0.23762642219142233
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",command,command execution,REL-2022-0018,User executed Command,user,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.42,0.8421052631578947,0.3283632642966855
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.956140350877193,0.25517028184054513
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.912280701754386,0.24639835201598373
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|command|command execution,162,0.0865,"Evidence score 0.09: this telemetry is shared with 161 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.0827605888602368,0.1,0.8421052631578947,0.23980134706169734
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution,225,0.0344,"Evidence score 0.03: this telemetry is shared with 224 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.1,0.868421052631579,0.23762642219142233
T1087,,account discovery,discovery,"Windows, Azure AD, Office 365, SaaS, IaaS, Linux, macOS, Google Workspace",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution,248,0.0189,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.06788442333021306,0.42,0.8421052631578947,0.3283632642966855
T1083,False,file and directory discovery,discovery,"Linux, macOS, Windows, Network",process,os api execution,REL-2022-0150,Process executed Api call,process,executed,api call,8,createremotethread.,windows,CreateRemoteThread,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|8|createremotethread.,windows|process|os api execution,224,0.0412,"Evidence score 0.04: this telemetry is shared with 223 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.11043152607484653,0.1,0.912280701754386,0.2676719033883005
T1083,False,file and directory discovery,discovery,"Linux, macOS, Windows, Network",process,os api execution,REL-2022-0150,Process executed Api call,process,executed,api call,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""CreateRemoteThreadApiCall""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|process|os api execution,270,0.0094,"Evidence score 0.01: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.11043152607484653,0.52,0.8421052631578947,0.3796368156690022
T1083,False,file and directory discovery,discovery,"Linux, macOS, Windows, Network",process,process creation,REL-2022-0146,User created Process,user,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.956140350877193,0.257988801280129
T1083,False,file and directory discovery,discovery,"Linux, macOS, Windows, Network",process,process creation,REL-2022-0146,User created Process,user,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.1,0.912280701754386,0.2492168714555676
T1083,False,file and directory discovery,discovery,"Linux, macOS, Windows, Network",process,process creation,REL-2022-0146,User created Process,user,created,process,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|process|process creation,162,0.0963,"Evidence score 0.10: this telemetry is shared with 161 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.09284766908852593,0.1,0.8421052631578947,0.2448448871758419
T1083,False,file and directory discovery,discovery,"Linux, macOS, Windows, Network",process,process creation,REL-2022-0146,User created Process,user,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation,248,0.0238,"Evidence score 0.02: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source.",0.07352146220938077,0.42,0.8421052631578947,0.33118178373626933
